user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,focus,voice_instrumental_value,voice_instrumental_prob,bpm,danceability_value,danceability_prob,tone
158835,420692,Focus Guaranteed: My Ultimate Piano and Cello Study Playlist  ,"classical, piano, cello, study, focus",4613735,Longing/Love,George Winston,1,instrumental,0.997006118298,135.457504272,danceable,0.999999880791,minor
158835,420692,Focus Guaranteed: My Ultimate Piano and Cello Study Playlist  ,"classical, piano, cello, study, focus",4613920,Clair de lune - Akiko Kitakawa,Debussy                       ,1,instrumental,0.988221943378,136.691864014,not_danceable,0.999993920326,major
168835,231634,In the Zone,"rock, focus, energy, deftones, buckethead",1920294,Won't Back Down,Fuel,1,voice,0.920559287071,95.0218887329,not_danceable,0.887805342674,minor
168835,231634,In the Zone,"rock, focus, energy, deftones, buckethead",1920407,Blackest Eyes,Porcupine Tree,1,voice,0.57078742981,94.9933547974,not_danceable,0.521355390549,major
462732,501279,shtudy time,"study, focus, covers, piano, orchestral",5543661,Clair de Lune,Claude Debussy ,1,instrumental,0.988221943378,136.691864014,not_danceable,0.999993920326,major
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593217,Cannons,Youth Lagoon,1,instrumental,0.937866270542,150.028579712,not_danceable,0.884396374226,minor
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593252,Midnight City,M83,1,voice,0.979498207569,104.979255676,danceable,0.991650879383,major
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593258,New Theory,Washed Out,1,instrumental,0.506949067116,100.42931366,danceable,0.712927818298,major
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593266,Life Magazine,Cold Cave,1,instrumental,0.994561433792,119.949440002,danceable,0.999999880791,minor
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593285,Hot Love Drama,MGMT,1,instrumental,0.707054495811,98.9794006348,not_danceable,1,major
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593297,No Widows,The Antlers,1,instrumental,0.966438949108,128.991271973,not_danceable,0.523565411568,major
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593317,Tether Beat,Twin Shadow,1,instrumental,0.588348507881,108.755554199,danceable,0.555104255676,minor
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593347,Jamelia,Caribou,1,voice,0.948787987232,119.963607788,not_danceable,0.722905337811,minor
1018221,776980,Chill Out Beats,"chill, beats, focus, motivate, awesome",7593366,Plea,Baths,1,voice,0.99753266573,90.0238037109,danceable,0.999997258186,major
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5928303,Night Diving,Thrice,1,instrumental,0.902252852917,107.383857727,not_danceable,0.643745720387,major
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5928316,The Whaler,Thrice,1,instrumental,0.944644331932,133.812713623,not_danceable,0.945911169052,minor
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5928388,Clubbed To Death (Kurayamino Mix),Rob D,1,instrumental,0.999999940395,101.909004211,not_danceable,1,minor
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5928558,Numbness,The Verve,1,instrumental,0.585375130177,123.240898132,danceable,0.644325554371,minor
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5929288,Polaris,Jimmy Eat World,1,voice,0.521495521069,110.880760193,not_danceable,1,major
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5929353,Street Lights,Kanye West,1,voice,0.793121695518,123.400619507,danceable,0.998808205128,major
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5929379,Exogenesis: Symphony Part 1 (Overture),Muse,1,instrumental,0.944075286388,119.889343262,danceable,0.516878128052,major
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5929429,23,Jimmy Eat World,1,instrumental,0.967542827129,140.82762146,not_danceable,0.692012667656,major
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5929479,Exogenesis: Symphony Part 3 (Redemption),Muse,1,voice,0.665703296661,136.321517944,not_danceable,0.963590025902,major
1044057,556182,Get me there.,"floating, weightless, focus, amazing, epic",5929570,Sway,Lostprophets,1,instrumental,0.999999940395,106.129638672,not_danceable,1,minor
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814144,Ghosts 'n Stuff (feat. Rob Swire),Deadmau5,1,voice,0.99493676424,118.530838013,danceable,0.99972319603,minor
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814205,Some Chords,Deadmau5,1,instrumental,1,128.031280518,danceable,0.999999880791,minor
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814575,Hot Like Sauce,Pretty Lights,1,instrumental,0.600748062134,89.9860992432,danceable,0.999985277653,minor
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814597,Finally Moving Remix,Pretty Lights,1,instrumental,0.848585605621,99.8501205444,not_danceable,1,minor
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814705,Mirando,Ratatat,1,instrumental,0.991239368916,89.7146072388,not_danceable,1,minor
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814721,Shempi,Ratatat,1,instrumental,0.999999940395,123.40120697,not_danceable,1,minor
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814797,Recurring,Bonobo,1,instrumental,0.908633351326,114.984130859,danceable,0.921395361423,major
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814878,Start Shootin',Little People,1,instrumental,0.999989271164,178.205322266,danceable,0.99100703001,minor
756686,540181,Zone Out and Work,"electronic, electro, focus, study",5814995,Anger Of The Earth,Nomak,1,instrumental,0.662726581097,90.0518951416,not_danceable,0.554712474346,minor
33366,281369,The Morning Drive.,"cool, driving, morning, focus, iphone",2649180,Don't Get Stuck (Proud Elephants),Delicate Steve,1,instrumental,0.950605511665,82.7690505981,not_danceable,0.586615741253,major
33366,281369,The Morning Drive.,"cool, driving, morning, focus, iphone",2649310,Weekend Wars,MGMT,1,instrumental,0.55454659462,153.482803345,danceable,0.792140841484,major
33366,281369,The Morning Drive.,"cool, driving, morning, focus, iphone",2649323,X & Y,Coldplay,1,instrumental,0.999998986721,153.152694702,not_danceable,1,minor
647945,739556,Studying for Finals,"study, focus, relax, productive",7308672,Penguin,Christina Perri,1,voice,0.884693264961,139.529602051,not_danceable,0.97910284996,major
647945,739556,Studying for Finals,"study, focus, relax, productive",7308696,10 Mile Stereo,Beach House,1,voice,0.895609557629,96.3496322632,not_danceable,0.55485701561,minor
647945,739556,Studying for Finals,"study, focus, relax, productive",7308725,Bear,The Antlers,1,instrumental,0.751038908958,80.1744995117,danceable,0.651256978512,minor
647945,739556,Studying for Finals,"study, focus, relax, productive",7308739,From the Woods,James Vincent Mc Morrow,1,voice,0.957799077034,87.8513946533,not_danceable,0.967157363892,minor
647945,739556,Studying for Finals,"study, focus, relax, productive",7308753,Homesick,Kings of Convenience,1,voice,0.822457671165,91.6278839111,not_danceable,0.983524918556,major
262271,689413,Study-GoT,"game of thrones, study, upbeat, focus, epic",6908942,The Assassin's Dagger,Ramin Djawadi,1,voice,0.831155836582,79.7964782715,danceable,0.830751001835,minor
262271,689413,Study-GoT,"game of thrones, study, upbeat, focus, epic",6908943,To Vaes Dothrak,Ramin Djawadi,1,instrumental,0.999995708466,106.555839539,danceable,0.847746968269,minor
262271,689413,Study-GoT,"game of thrones, study, upbeat, focus, epic",6908948,Jon's Honor,Ramin Djawadi,1,instrumental,0.94266295433,111.658493042,not_danceable,0.962934672832,major
262271,689413,Study-GoT,"game of thrones, study, upbeat, focus, epic",6908952,Black of Hair,Ramin Djawadi,1,instrumental,1,64.9510345459,not_danceable,1,major
687422,464308,Get Cut.,"focus, rap, workout",5246869,Make The Call,Camo & Krooked,1,instrumental,0.556750357151,136.022537231,danceable,0.999999880791,minor
1192446,739584,Open your Mind - Think,"study, dream, focus, classic, calm",7309005,Undisclosed Desires,Muse,1,voice,0.847342431545,115.947479248,danceable,0.985458791256,major
1192446,739584,Open your Mind - Think,"study, dream, focus, classic, calm",7309030,"Goodnight, Travel Well",The Killers,1,instrumental,1,128.039337158,not_danceable,1,minor
1192446,739584,Open your Mind - Think,"study, dream, focus, classic, calm",7309066,Hysteric,Yeah Yeah Yeahs,1,instrumental,0.892403781414,131.898269653,not_danceable,1,major
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3965001,Converge,Plastikman,1,instrumental,1,121.964324951,danceable,0.999999880791,minor
260320,375846,Fathoms deep.,"ambient house, unfocus, sonar, signals",3965009,Soul Rain,SEN,1,instrumental,0.999999940395,110.930236816,not_danceable,0.999993562698,minor
135174,456603,Keep Movin',"rock, hip hop, focus, motivation",5131130,Written In the Stars,Tinie Tempah,1,voice,0.884836196899,91.6720809937,danceable,0.996387064457,minor
135174,456603,Keep Movin',"rock, hip hop, focus, motivation",5131125,On To the Next One,Jay-Z,1,instrumental,0.997036874294,88.554977417,not_danceable,1,major
135174,456603,Keep Movin',"rock, hip hop, focus, motivation",5131136,I Will Survive,Cake,1,voice,0.739559412003,95.5831680298,danceable,0.832773327827,major
135174,456603,Keep Movin',"rock, hip hop, focus, motivation",5131131,The Show Goes On,Lupe Fiasco,1,voice,0.898242175579,142.941101074,danceable,0.999810814857,major
135174,456603,Keep Movin',"rock, hip hop, focus, motivation",5131145,Live and Let Die,Guns N' Roses,1,voice,0.784382045269,151.493621826,not_danceable,0.889896929264,major
135174,456603,Keep Movin',"rock, hip hop, focus, motivation",5131142,All About Soul (Remix),Billy Joel,1,voice,0.816998422146,110.852928162,danceable,0.864627063274,minor
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917558,A Cup of Coffee,DJ Okawari,1,instrumental,0.722904980183,99.0306625366,not_danceable,0.905747294426,major
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917573,Tsurugi No Mai,"Samurai Champloo: Force Of Nature, Nujabes, Fat Jon & MINMI",1,instrumental,1,101.289398193,not_danceable,1,major
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917582,Six Feet Under The Stars,All Time Low,1,voice,0.993721187115,130.585998535,danceable,0.85997313261,major
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917634,Collect Call (Adventure Club Dubstep Remix),Metric,1,instrumental,0.906732976437,128.947036743,not_danceable,0.942210078239,minor
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917680,Bangarang (Original Mix),Skrillex Feat. Sirah,1,instrumental,0.803861916065,109.797645569,danceable,0.832842171192,minor
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917692,Exile Vilify,The National,1,instrumental,0.589156270027,120.006118774,not_danceable,0.953067302704,major
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917818,She's Got A Way,Billy Joel,1,voice,0.999173343182,152.660171509,not_danceable,0.951756536961,major
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917834,All The Photos,The Sea And Cake,1,instrumental,0.955802381039,145.944137573,not_danceable,0.995263934135,major
646507,676281,Do Work. [Apr 2012 Focus Mix],"do work, hip hop, dubstep, focus, rock",6917872,Rainyway Back Home,Nujabes,1,instrumental,0.979303300381,91.9641113281,danceable,0.77372699976,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170144,Raver,Burial,1,voice,0.801975607872,124.193222046,danceable,0.748666346073,major
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170195,Elegiac,Volor Flex,1,voice,0.600484967232,134.88873291,danceable,0.591418921947,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170389,Snow + Light,Dustin O'Halloran,1,instrumental,0.992662727833,132.74508667,not_danceable,0.990131258965,major
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170473,What If We Could_,Trent Reznor & Atticus Ross,1,instrumental,0.999999940395,142.903213501,not_danceable,1,major
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170501,Fatherhood,Alexandre Desplat,1,instrumental,0.99587225914,128.218093872,not_danceable,0.990263104439,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170532,Unravelling,Harry Escott,1,instrumental,0.999997735023,119.749847412,not_danceable,0.970317363739,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170761,Come Un Fiore,Ludovico Einaudi,1,instrumental,0.968029439449,172.265335083,not_danceable,0.996145188808,major
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170841,Loin Des Villes,Yann Tiersen,1,instrumental,0.919689774513,123.830223083,not_danceable,0.961888551712,major
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7170852,Periscope Up,Emancipator,1,instrumental,0.991467297077,89.9559707642,danceable,0.900483608246,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171179,Babys (Moths Remix),Bon Iver,1,instrumental,1,184.570129395,not_danceable,1,major
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171204,Good Knight,Emancipator,1,instrumental,0.959230661392,91.0109481812,danceable,0.937530815601,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171294,Opus 44,Dustin O'Halloran,1,instrumental,1,143.138687134,not_danceable,0.996051549911,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171412,Lady Labyrinth,Ludovico Einaudi,1,instrumental,1,101.890518188,not_danceable,0.972505629063,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171541,greenland,emancipator,1,instrumental,0.97400790453,98.5567855835,not_danceable,1,major
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171596,Ora,Ludovico Einaudi,1,instrumental,1,135.561676025,not_danceable,0.99290060997,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171635,Leraine (feat. Kettel),Secede,1,instrumental,0.692644894123,134.990875244,danceable,0.999878764153,major
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171682,Through Friendly Waters,Kettel,1,voice,0.509113430977,93.9889373779,not_danceable,0.891463935375,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171828,Not a Number,Apparat,1,instrumental,0.999998688698,129.959289551,not_danceable,0.98437333107,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171851,Useless Information,Apparat,1,instrumental,0.916444182396,129.990875244,danceable,0.983712553978,minor
205551,721924,Studying 4.0,"downtempo, classical, studying, focus, experimental",7171913,Never (Bonobo Mix),Bushy,1,instrumental,1,94.8245849609,not_danceable,1,minor
538919,397908,Insomnia [staying up late] Sounds,"easy listening, relax, acoustic, indie, focus",4290270,Burn One Down,Ben Harper,1,voice,0.909123063087,105.064331055,not_danceable,0.688420951366,major
538919,397908,Insomnia [staying up late] Sounds,"easy listening, relax, acoustic, indie, focus",4290271,Holocene,Bon Iver,1,voice,0.735519051552,147.901626587,not_danceable,0.982921004295,major
538919,397908,Insomnia [staying up late] Sounds,"easy listening, relax, acoustic, indie, focus",4290273,Svefn-G-Englar,Sigur Ros,1,instrumental,0.985077679157,112.588890076,not_danceable,0.925862073898,major
538919,397908,Insomnia [staying up late] Sounds,"easy listening, relax, acoustic, indie, focus",4290276,Sleep Alone,Bat For Lashes,1,voice,0.8441619277,100.787849426,danceable,0.999186873436,minor
538919,727114,känner så sorgliga,"sad, quiet, lost, sleep, focus",7211576,Coconut Skins,Damien Rice,1,voice,0.980299890041,102.181838989,danceable,0.938778221607,major
538919,727114,känner så sorgliga,"sad, quiet, lost, sleep, focus",7211583,Lua,Bright Eyes,1,instrumental,0.91285687685,106.858757019,not_danceable,0.943515896797,minor
550524,636118,"Chill out, focus, and study!","pretty, study, chill, focus",6495738,Breathe Me,Sia,1,instrumental,0.999999344349,119.917060852,not_danceable,1,major
550524,636118,"Chill out, focus, and study!","pretty, study, chill, focus",6495783,Sunrise,Norah Jones,1,instrumental,0.977782011032,155.141601562,not_danceable,1,minor
550524,636118,"Chill out, focus, and study!","pretty, study, chill, focus",6495872,Quiet,Rachael Yamagata,1,voice,0.889707446098,112.465431213,not_danceable,1,major
550524,636118,"Chill out, focus, and study!","pretty, study, chill, focus",6495895,Fresh Pair of Eyes,Brooke Waggoner,1,voice,0.993281424046,85.1674957275,not_danceable,0.952661454678,major
550524,636118,"Chill out, focus, and study!","pretty, study, chill, focus",6495920,The Guy That Says Goodbye to You Is Out of His Mind,Griffin House,1,voice,0.998822033405,93.4730224609,not_danceable,0.881370604038,major
550524,636118,"Chill out, focus, and study!","pretty, study, chill, focus",6495925,If I Could Be Where You Are,Enya,1,instrumental,1,95.3745727539,not_danceable,1,minor
550524,636118,"Chill out, focus, and study!","pretty, study, chill, focus",6495931,Samson,Regina Spektor,1,voice,0.710654735565,151.963485718,not_danceable,0.991899430752,major
1021434,565339,Work,"work, focus, instrumental",6071963,Auto Rock,Mogwai,1,instrumental,0.999999940395,119.964241028,not_danceable,1,minor
538919,553006,Study [i'm doing my CEH exams] Sounds ,"classical, orchestral, focus, study, piano",5909074,Dead Island,Giles Lamb,1,instrumental,1,117.446533203,not_danceable,0.976181328297,major
420317,443435,Work Concentration,"work, focus, concentrate, office",4937062,Ironic (Acoustic),Alanis Morissette,1,voice,0.631088972092,106.490653992,danceable,0.680467605591,major
420317,443435,Work Concentration,"work, focus, concentrate, office",4936982,Undiscovered,James Morrison,1,voice,0.966702878475,80.0453414917,danceable,0.88227814436,major
87768,411691,PSAT #TwoThingsThatDontMix Cypher,"study, psat, focus, chill",4484799,Theophilus London - Why Even Try (RAC Remix),TheophilusLondon,1,voice,0.996277749538,99.9583969116,danceable,0.99900496006,minor
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241446,Kickin' With You,Jason Mraz,1,voice,0.98925703764,95.0711517334,danceable,0.96707034111,major
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241494,Rambling Man,Laura Marling,1,voice,0.998136520386,93.3853607178,not_danceable,0.901503324509,major
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241556,Something Good Can Work (The Twelves Remix),Two Door Cinema Club,1,instrumental,0.999994039536,119.946678162,not_danceable,1,major
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241570,French Navy,Camera Obscura,1,instrumental,0.654659688473,136.413925171,danceable,0.872333109379,minor
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241591,Something To Talk About ,Badly Drawn Boy,1,voice,0.77387368679,120.508613586,not_danceable,0.553204059601,major
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241615,Black Sands,Bonobo,1,instrumental,0.985791444778,87.9431533813,not_danceable,0.920039951801,minor
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241623,Warwick Avenue,Duffy,1,voice,0.804108858109,84.5114212036,not_danceable,0.559119045734,major
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241639,Pencil Full Of Lead,Paolo Nutini,1,voice,0.978532791138,106.222297668,danceable,0.961823403835,minor
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241783,Cousins,Vampire Weekend,1,instrumental,0.999999821186,178.206069946,not_danceable,1,major
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241788,Nancy Lee,Vintage Trouble,1,voice,0.918358802795,120.343170166,danceable,0.926666736603,minor
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241808,Break On Through,The Doors,1,instrumental,0.663736283779,90.9412536621,danceable,0.778577327728,minor
706179,463966,1: Keep Calm And Just Graduate,"study, alternative, chill, focus",5241834,If You Don't Wanna Love Me,James Morrison,1,voice,0.999632298946,155.380249023,danceable,0.919705748558,major
1325010,718119,MUST STUDY,"study, exams, focus, school, university",7140662,Polish Girl,Neon Indian,1,voice,0.942991137505,111.990371704,danceable,0.975907981396,major
1325010,718119,MUST STUDY,"study, exams, focus, school, university",7140758,The Golden Age,The Asteroids Galaxy Tour,1,voice,0.777385652065,85.0184860229,danceable,0.839571535587,major
1325010,718119,MUST STUDY,"study, exams, focus, school, university",7140798,Cosy in the Rocket,Psapp,1,instrumental,1,119.093231201,not_danceable,1,major
1325010,718119,MUST STUDY,"study, exams, focus, school, university",7140819,Taylor,Jack Johnson,1,voice,0.729002773762,172.265197754,danceable,0.997881114483,major
1325010,718119,MUST STUDY,"study, exams, focus, school, university",7140827,Hope for Now,City and Colour,1,instrumental,0.999998629093,133.012374878,not_danceable,1,minor
646577,425515,Study Powermix: Focus Guaranteed!,"classical, piano, cello, study, focus",4682990,Clair de lune,Debussy,1,instrumental,0.988221943378,136.691864014,not_danceable,0.999993920326,major
646577,425515,Study Powermix: Focus Guaranteed!,"classical, piano, cello, study, focus",4683002,River Flows In You,Yiruma,1,instrumental,0.999996483326,143.921829224,not_danceable,0.999999582767,major
231427,433025,It's Cram Time,"mashup, study, dubstep, upbeat, focus",4788548,Bright Lit Blue Skies (Two Fresh Remix),Ariel Pink's Haunted Graffiti,1,voice,0.987290382385,165.828643799,not_danceable,0.53325432539,minor
231427,433025,It's Cram Time,"mashup, study, dubstep, upbeat, focus",4788575,Breakn' a Sweat ,Skrillex Ft. The Doors,1,voice,0.517857134342,139.949691772,not_danceable,1,minor
231427,433025,It's Cram Time,"mashup, study, dubstep, upbeat, focus",4788590,Back in Black (Samples Remix),AC/DC,1,voice,0.984164714813,92.8061752319,danceable,0.892078876495,minor
1073042,573250,Remember Me As A Time Of Day.,"background, quiet, focus",6057540,Heart's All Gone Interlude,Blink-182,1,instrumental,0.999999463558,129.967468262,not_danceable,1,minor
1073042,573250,Remember Me As A Time Of Day.,"background, quiet, focus",6057608,Pitter Patter Goes My Heart,Broken Social Scene,1,instrumental,1,162.74256897,not_danceable,1,major
1073042,573250,Remember Me As A Time Of Day.,"background, quiet, focus",6058019,I Know You are But What am I?,Mogwai,1,instrumental,1,126.009979248,not_danceable,1,major
1073042,573250,Remember Me As A Time Of Day.,"background, quiet, focus",6064250,Breathe Me,Sia,1,instrumental,0.999999344349,119.917060852,not_danceable,1,major
251718,536988,"Study now, play later","study, relax, focus",5790773,Aminals,Baths,1,instrumental,0.646865844727,94.9987487793,not_danceable,1,minor
251718,536988,"Study now, play later","study, relax, focus",5790790,Finally Moving,Pretty Lights,1,instrumental,0.944933533669,99.9758148193,danceable,0.563729345798,minor
251718,536988,"Study now, play later","study, relax, focus",5790809,The Longer I Run,Peter Bradley Adams,1,voice,0.991135954857,152.054077148,not_danceable,0.879144191742,major
251718,536988,"Study now, play later","study, relax, focus",5790833,Runner Ups,Kurt Vile,1,instrumental,0.999982714653,102.069168091,danceable,0.999999880791,minor
251718,536988,"Study now, play later","study, relax, focus",5790842,Unsaid,The Fray,1,instrumental,0.999999582767,109.913749695,not_danceable,1,major
251718,536988,"Study now, play later","study, relax, focus",5790893,Fall Creek Boys Choir,James Blake & Bon Iver,1,voice,0.993004798889,99.9084091187,danceable,0.541049361229,major
251718,536988,"Study now, play later","study, relax, focus",5790929,No Harm,The Boxer Rebellion,1,instrumental,0.887433648109,132.00302124,danceable,0.786778330803,minor
251718,536988,"Study now, play later","study, relax, focus",5790975,Somebody That I Used To Know,Gotye feat. Kimbra,1,voice,0.936874091625,128.987869263,not_danceable,0.84820318222,major
251718,536988,"Study now, play later","study, relax, focus",5791051,Loud Pipes,Ratatat,1,instrumental,0.992305994034,87.9633636475,not_danceable,1,major
251718,536988,"Study now, play later","study, relax, focus",5791092,Skinny Love,Bon Iver,1,voice,0.999934911728,152.596832275,not_danceable,0.989834010601,major
251718,536988,"Study now, play later","study, relax, focus",5791096,Lotus Flower (Jacques Greene Rmx),Radiohead,1,instrumental,0.950470030308,128.184585571,not_danceable,1,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507782,ares,emancipator,1,instrumental,1,129.426040649,not_danceable,1,major
205551,413152,Studying 2,"studying, instrumental, focus, chill",4508108,Blues For A Hip King,Abdullah Ibrahim,1,instrumental,0.999994218349,101.163879395,not_danceable,0.994642913342,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507734,Saint Christopher,Bibio,1,instrumental,0.999999940395,122.708084106,danceable,0.930836975574,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507740,Fragile N. 4,Dustin O'Halloran,1,instrumental,0.997146368027,120.027297974,not_danceable,0.994311451912,major
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507695,container park,The Chemical Brothers,1,instrumental,0.985873758793,127.886695862,danceable,0.882656574249,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507707,The Sleepaway,RJD2,1,instrumental,0.972497045994,101.455795288,not_danceable,1,major
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507698,Soak It Up,Houses,1,voice,0.902260363102,102.957092285,not_danceable,0.528832197189,major
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507755,Hanna's theme,The Chemical Brothers,1,instrumental,0.976792156696,100.013137817,not_danceable,0.689840078354,major
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507772,All In Forms,Bonobo,1,instrumental,0.891298115253,109.952171326,danceable,0.872395634651,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507778,Reds,Houses,1,voice,0.707717597485,120.000930786,danceable,0.840451180935,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507798,Hello Cute Face,The Great Mundane,1,voice,0.988331198692,89.9942703247,danceable,0.998481035233,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507795,Quintette N. 1,Dustin O'Halloran,1,instrumental,0.999999821186,134.614822388,not_danceable,0.991444826126,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507802,Clair de Lune (RAC Analog Synthesizer Version),Claude Debussy,1,instrumental,0.988221943378,136.691864014,not_danceable,0.999993920326,major
205551,413152,Studying 2,"studying, instrumental, focus, chill",4507756,Freedom ring,Degiheugi,1,instrumental,0.839378654957,103.977363586,danceable,0.64763212204,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4508185,Summer 78 (Instrumental),Yann Tiersen,1,instrumental,0.999991476536,105.632843018,not_danceable,0.982492446899,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4508199,Before I Move Off,Mount Kimbie,1,instrumental,0.976245105267,104.981803894,danceable,0.854217410088,major
205551,413152,Studying 2,"studying, instrumental, focus, chill",4508203,Kiara,Bonobo,1,instrumental,0.971542298794,97.0155410767,danceable,0.982712447643,minor
205551,413152,Studying 2,"studying, instrumental, focus, chill",4508062,Chillaxin' By The Sea (Original Mix),Gramatik,1,instrumental,0.859919965267,90.0122680664,danceable,0.942832112312,minor
138460,459817,Urhos Does Work,"productivity, work, study, focus, school",5178874,Think Long,Mates of State,1,instrumental,0.777862370014,122.069335938,danceable,0.892553150654,major
138460,459817,Urhos Does Work,"productivity, work, study, focus, school",5178889,You Are What You Love,Jenny Lewis With The Watson Twins,1,voice,0.973555266857,112.887626648,not_danceable,0.632887721062,major
138460,459817,Urhos Does Work,"productivity, work, study, focus, school",5178890,Red Turned White,Architecture in Helsinki,1,voice,0.997538387775,111.393455505,danceable,0.636881649494,major
138460,459817,Urhos Does Work,"productivity, work, study, focus, school",5178892,The Bagman's Gambit,The Decemberists,1,instrumental,0.999998152256,90.7185287476,not_danceable,1,minor
138460,459817,Urhos Does Work,"productivity, work, study, focus, school",5178922,Rabbit Fur Coat,Jenny Lewis With The Watson Twins,1,voice,0.896016776562,142.390151978,not_danceable,0.938425302505,minor
