user_id,mix_id,mix_name,mix_tags,track_id,track_name,artist_name,focus,voice_instrumental_value,instrumental,voice,danceability_value,danceable,not_danceable,mood_acoustic_value,acoustic,not_acoustic,mood_aggressive_value,aggressive,not_aggressive,mood_party_value,party,not_party,mood_relaxed_value,relaxed,not_relaxed,tone,bpm
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111333,A Familiar Taste,Trent Reznor & Atticus Ross,1,instrumental,1,2.65197606097e-08,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,147.791671753
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111317,Psycho Boy Jack,The Dust Brothers,1,instrumental,0.994309604168,0.00569040514529,danceable,0.933122217655,0.0668777748942,not_acoustic,0.149474412203,0.850525617599,not_aggressive,0.0144619876519,0.985538005829,not_party,0.22219696641,0.777803063393,relaxed,0.966393172741,0.0336068533361,major,145.998733521
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4298068,DLZ,TV On the Radio,1,instrumental,0.883981823921,0.116018161178,danceable,0.976439476013,0.0235605090857,not_acoustic,0.0392102561891,0.960789740086,not_aggressive,0.0239848345518,0.976015150547,not_party,0.343147844076,0.656852185726,not_relaxed,0.405645668507,0.594354331493,minor,88.007194519
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111306,Ants,edIT,1,instrumental,0.996382176876,0.00361781846732,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,139.384735107
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111274,Creep,Scala & Kolacny Brothers,1,voice,0.0692940503359,0.930705964565,not_danceable,0.0119965104386,0.988003492355,acoustic,0.997256696224,0.00274331425317,not_aggressive,0.0467551276088,0.953244864941,not_party,0.00940376147628,0.990596234798,relaxed,0.996874451637,0.00312553392723,major,154.435791016
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111267,Pi r^2,Clint Mansell,1
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111321,End of Line,Daft Punk,1,instrumental,0.69626480341,0.30373519659,danceable,0.999999880791,1.00000008274e-07,not_acoustic,2.92694535275e-10,1,not_aggressive,3.00000096379e-14,1,not_party,0.00226623821072,0.997733771801,relaxed,0.808817088604,0.191182896495,major,97.9165420532
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111252,We Got The Gun,Clint Mansell,1,instrumental,0.99413383007,0.00586617318913,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,124.968795776
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111298,Strobe,Deadmau5,1
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111310,What Is Fight Club?,The Dust Brothers,1,instrumental,0.989869356155,0.010130668059,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,95.733757019
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111338,Seventeen Years,Ratatat,1,instrumental,0.999997496605,2.52799395639e-06,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,115.486541748
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111244,Screening Phone Calls,edIT,1,instrumental,0.975310087204,0.0246899090707,not_danceable,3.00000096379e-14,1,not_acoustic,0.0955903604627,0.904409646988,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,major,90.1047515869
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111328,Pieces Form the Whole,Trent Reznor & Atticus Ross,1,instrumental,1,1.59460322008e-13,not_danceable,3.00000096379e-14,1,not_acoustic,0.0867833718657,0.913216650486,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,155.611572266
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111356,Starting Over,The Crystal Method,1,instrumental,0.999986290932,1.37052684295e-05,not_danceable,3.00000096379e-14,1,not_acoustic,0.095589838922,0.90441018343,not_aggressive,3.00000096379e-14,1,not_party,1.57784197654e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,127.95602417
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111345,Disorganized Fun,Ronald Jenkees,1,instrumental,0.87162733078,0.128372639418,not_danceable,3.00000096379e-14,1,not_acoustic,0.0558228231966,0.944177150726,not_aggressive,3.00000096379e-14,1,not_party,1.57784179464e-05,0.999984204769,relaxed,0.808817088604,0.191182896495,minor,97.9512939453
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111374,Luv Deluxe,Cinnamon Chasers,1,instrumental,0.848334670067,0.151665344834,danceable,0.997493684292,0.00250633363612,not_acoustic,0.158217951655,0.841782033443,not_aggressive,3.16281099618e-13,1,not_party,0.0651235058904,0.93487650156,relaxed,0.813582599163,0.186417400837,minor,161.499862671
429955,385513,Alpha Brain - Code Focus,"instrumental, electronic, soundtrack, coding, focus",4111529,Who Am I?,Peace Orchestra,1
