user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
1616,No One Knows (Unkle Remix),Queens Of The Stone Age,58967,ba3358eb-9937-4f2a-9901-35af064017a4,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/b/ba/ba3358eb-9937-4f2a-9901-35af064017a4-0.json,TRUE,not_danceable,1,female,0.622126698494,electronic,0.999992668629,trance,0.551828086376,pop,0.222631409764,jaz,0.309046447277,Tango,0.22650654614,not_acoustic,0.904409646988,not_aggressive,1,electronic,0.979391694069,not_happy,0.999993622303,not_party,0.999984204769,relaxed,0.808817088604,not_sad,0.752290189266,Cluster5,0.621472120285,dark,0.997308552265,atonal,0.999998509884,instrumental,1
1616,Muleskinner Blues,The Cramps,62274,8b22a818-af42-4f5a-88df-cff24cf8867b,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/8b/8b22a818-af42-4f5a-88df-cff24cf8867b-0.json,TRUE,not_danceable,0.512318253517,male,0.986687362194,electronic,0.456001579762,ambient,0.872706770897,roc,0.640218317509,jaz,0.310666948557,VienneseWaltz,0.454015433788,not_acoustic,0.837104082108,not_aggressive,0.543738722801,electronic,0.545342445374,not_happy,0.537503242493,not_party,0.714077711105,not_relaxed,0.761822402477,not_sad,0.778828084469,Cluster5,0.351397246122,bright,0.587703168392,tonal,0.533471286297,voice,0.854547083378
1616,"Harder, Better, Faster, Stronger (Coin Operated Boy Remix)",Daft Punk,19142,37038c07-492f-434b-9094-a22e8aeaf599,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/37/37038c07-492f-434b-9094-a22e8aeaf599-0.json,FALSE
1616,Material Girl,Madonna,62277,3129da9d-57a2-43db-a91f-03bdb4a74720,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/31/3129da9d-57a2-43db-a91f-03bdb4a74720-0.json,FALSE
1616,Via Con Me,Paolo Conte,50782,61b3336a-5936-444b-aa2e-82e0a3aa86b3,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/6/61/61b3336a-5936-444b-aa2e-82e0a3aa86b3-0.json,FALSE
1616,Aeroplane,Bjork,52741,3b4079d2-3096-409c-a301-5e280099ec25,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/3b/3b4079d2-3096-409c-a301-5e280099ec25-0.json,FALSE
1616,Flight Test,The Flaming Lips,15546,61c85b86-6722-4e85-a7bf-49579aad6024,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/6/61/61c85b86-6722-4e85-a7bf-49579aad6024-0.json,FALSE
1616,Black Steel,Tricky,62271,cf1e5034-8cf1-46a3-9895-07d48d99c490,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/c/cf/cf1e5034-8cf1-46a3-9895-07d48d99c490-0.json,FALSE
1616,One Two Three Four Five Six Seven Eight Nine Ten Barbie Dolls,Pizzicato Five,62272,83115511-635a-4b56-b42b-404d9e1033ae,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/83/83115511-635a-4b56-b42b-404d9e1033ae-0.json,FALSE
1616,Jesus Walks,Kanye West,62278,6ef7fdb5-53cb-4ea5-bb2c-cfd3799380f9,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/6/6e/6ef7fdb5-53cb-4ea5-bb2c-cfd3799380f9-0.json,TRUE,danceable,0.757057130337,male,0.696247518063,electronic,0.453235477209,ambient,0.693203568459,hip,0.412555664778,jaz,0.313974827528,ChaChaCha,0.690104007721,acoustic,0.796828448772,not_aggressive,0.786913871765,not_electronic,0.562850952148,not_happy,0.593493938446,not_party,0.800421833992,relaxed,0.64684677124,not_sad,0.680063068867,Cluster2,0.392192900181,bright,0.814731776714,tonal,0.512582778931,voice,0.991454601288
1616,Paperback Writer,The Beatles,62276,c53d196a-5b03-46cb-91a8-a90b03efadb0,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/c/c5/c53d196a-5b03-46cb-91a8-a90b03efadb0-0.json,FALSE
1616,Physical (You're So),Nine Inch Nails,62281,8297a2b4-3364-420c-9090-6d8429c1d6bb,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/82/8297a2b4-3364-420c-9090-6d8429c1d6bb-0.json,TRUE,not_danceable,0.980582714081,male,0.951439738274,electronic,0.988927662373,trance,0.827865123749,roc,0.990013062954,jaz,0.313974827528,VienneseWaltz,0.269182562828,not_acoustic,0.999986886978,aggressive,0.922454178333,not_electronic,0.692851543427,happy,0.688124418259,party,0.876951396465,not_relaxed,0.841322362423,not_sad,0.898613572121,Cluster5,0.811796724796,dark,0.939848423004,tonal,0.527310729027,voice,0.910752296448
1616,Flex-it Formula,Professor Murder,62275,0f1dd1cb-ad96-4601-ab91-a06b5dac20c1,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/0f/0f1dd1cb-ad96-4601-ab91-a06b5dac20c1-0.json,FALSE
1616,mountain song,Jane's Addiction,62273,a12646a1-279b-4932-ad53-d8996dcfcc04,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/a/a1/a12646a1-279b-4932-ad53-d8996dcfcc04-0.json,FALSE
1616,We've Been Had,The Walkmen,38970,05b3f340-3dd6-4ba5-a396-d8e66e3dca44,7113,"alternative rock, rap/r&b, electronic",Let's never come here again because it will never be as much fun. ,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/05/05b3f340-3dd6-4ba5-a396-d8e66e3dca44-0.json,FALSE
