user_id,track_name,artist_name,8tracks_id,mbids,playlist_id,tags,playlist_name,path,in_db,danceability_value,danceability_prob,gender_value,gender_prob,genre_dortmund_value,genre_dortmund_prob,genre_electronic_value,genre_electronic_prob,genre_rosamerica_value,genre_rosamerica_prob,genre_tzanetakis_value,genre_tzanetakis_prob,ismir04_rhythm_value,ismir04_rhythm_prob,mood_acoustic_value,mood_acoustic_prob,mood_aggressive_value,mood_aggressive_prob,mood_electronic_value,mood_electronic_prob,mood_happy_value,mood_happy_prob,mood_party_value,mood_party_prob,mood_relaxed_value,mood_relaxed_prob,mood_sad_value,mood_sad_prob,moods_mirex_value,moods_mirex_prob,timbre_value,timbre_prob,tonal_atonal_value,tonal_atonal_prob,voice_instrumental_value,voice_instrumental_prob
6581,I'll Wear It Proudly,Elvis Costello,62758,f31914ff-3c9c-4d72-9830-be0057c2e6bb,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/f/f3/f31914ff-3c9c-4d72-9830-be0057c2e6bb-0.json,FALSE
6581,Without Love,Nick Lowe,62761,c7b0cc8f-066a-4950-89e2-92abee316dec,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/c/c7/c7b0cc8f-066a-4950-89e2-92abee316dec-0.json,FALSE
6581,What Goes On,The Beatles,62762,8a04074c-0022-4bb5-8017-e9d3654a7721,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/8a/8a04074c-0022-4bb5-8017-e9d3654a7721-0.json,TRUE,not_danceable,0.513467907906,male,0.572043895721,blues,0.411958158016,ambient,0.456621974707,pop,0.787478208542,jaz,0.313974827528,ChaChaCha,0.451312631369,not_acoustic,0.925776898861,not_aggressive,0.820582509041,not_electronic,0.57398879528,happy,0.962961256504,party,0.952181875706,relaxed,0.692458748817,not_sad,0.847213745117,Cluster5,0.316199272871,dark,0.802255451679,atonal,0.950826227665,instrumental,0.525064647198
6581,Ben Crawley Steel Company,The Move,62763,e7529dc1-7f80-4695-97dd-91b8ebae3d86,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/e/e7/e7529dc1-7f80-4695-97dd-91b8ebae3d86-0.json,FALSE
6581,Joanne,Michael Nesmith,62764,9e57b5db-23a8-43f4-9b7d-69b48d4b1af5,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/9/9e/9e57b5db-23a8-43f4-9b7d-69b48d4b1af5-0.json,FALSE
6581,Leather and Lace,Stevie Nicks,62766,3b84bd2e-9341-4666-888e-a3bf4eed8cc9,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/3/3b/3b84bd2e-9341-4666-888e-a3bf4eed8cc9-0.json,TRUE,not_danceable,0.923752188683,female,0.983751177788,electronic,0.985795378685,ambient,0.916704177856,jaz,0.613903403282,jaz,0.313974827528,VienneseWaltz,0.987977206707,acoustic,0.873937308788,not_aggressive,0.970117270947,not_electronic,0.922188401222,happy,0.730775713921,not_party,0.888630390167,relaxed,0.986473917961,not_sad,0.578353285789,Cluster3,0.394856095314,bright,0.993475794792,tonal,0.938040196896,voice,0.794401049614
6581,Little Rock N Roller,Steve Earle,62768,cf67aa01-f8a5-42a6-a52f-b2cb2f7ef444,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/c/cf/cf67aa01-f8a5-42a6-a52f-b2cb2f7ef444-0.json,TRUE,not_danceable,0.93098038435,female,0.761253654957,electronic,0.694330394268,ambient,0.742274343967,rhy,0.899099230766,jaz,0.314686685801,VienneseWaltz,0.555508375168,acoustic,0.686009645462,not_aggressive,1,not_electronic,0.877328813076,not_happy,0.600916981697,not_party,0.959035933018,relaxed,0.724184989929,sad,0.692835748196,Cluster3,0.37002107501,bright,0.899860739708,tonal,0.966010332108,voice,0.939920604229
6581,That's Alright,Fleetwood Mac,62769,07ca4cdc-7fd6-44fd-9fff-131a83e3be31,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/0/07/07ca4cdc-7fd6-44fd-9fff-131a83e3be31-0.json,TRUE,not_danceable,0.876730442047,female,0.948711335659,electronic,0.583250403404,ambient,0.643410921097,pop,0.498097866774,jaz,0.313974827528,VienneseWaltz,0.846084654331,acoustic,0.851422846317,not_aggressive,0.956731319427,not_electronic,0.969364285469,happy,0.834387719631,not_party,0.850349903107,relaxed,0.692973852158,sad,0.720702409744,Cluster3,0.327484190464,bright,0.999999403954,tonal,0.993269681931,instrumental,0.742109060287
6581,Dead Flowers,Rolling Stones,62773,61be708f-c66c-4ae1-9ca9-4533bcfe2c60,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/6/61/61be708f-c66c-4ae1-9ca9-4533bcfe2c60-0.json,FALSE
6581,Too Drunk To Dream,The Magnetic Fields,62774,82a12b07-67c2-4161-bbac-22974f0eedee,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/82/82a12b07-67c2-4161-bbac-22974f0eedee-0.json,TRUE,danceable,0.541019558907,male,0.922634780407,electronic,0.913800954819,ambient,0.555601835251,cla,0.334140449762,jaz,0.273899555206,VienneseWaltz,0.532621085644,not_acoustic,0.96624147892,aggressive,0.655110418797,not_electronic,0.622923254967,happy,0.977326214314,party,0.667682170868,not_relaxed,0.880912601948,not_sad,0.920636415482,Cluster4,0.331170260906,bright,0.875231683254,atonal,0.885243475437,voice,0.999279916286
6581,Muswell Hillbilly,The Kinks,62776,c6547b48-acd2-46d5-b1e3-f14c86acde63,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/c/c6/c6547b48-acd2-46d5-b1e3-f14c86acde63-0.json,TRUE,not_danceable,0.961780846119,male,0.957342624664,electronic,0.979894757271,ambient,0.651440083981,pop,0.507682144642,jaz,0.313974827528,VienneseWaltz,0.84410405159,acoustic,0.785789847374,not_aggressive,0.980835139751,not_electronic,0.896008610725,happy,0.834242939949,not_party,0.737278103828,not_relaxed,0.869660973549,sad,0.561513602734,Cluster5,0.360618531704,bright,0.969984352589,tonal,0.991910934448,voice,0.880585491657
6581,New Partner,Palace Music,62777,87aa3e23-3f54-4197-8136-148474de7af9,7172,"classic rock, country, alt country, singer/songwriter, acoustic",A Lil' Bit Cuntry,/local/daniel/acousticbrainz/acousticbrainz-highlevel-json-20150130/highlevel/8/87/87aa3e23-3f54-4197-8136-148474de7af9-0.json,FALSE
